6.3,-1.0057,0.1328,0.99974
6.32,-0.9927,0.15667,0.9982
6.34,-0.97458,0.15043,0.99641
6.36,-1.0104,0.16087,0.99463
6.38,-0.9902,0.18202,0.99285
6.4,-0.99485,0.16525,0.99107
6.42,-0.97886,0.16272,0.98928
6.44,-0.98105,0.14673,0.9875
6.46,-0.95909,0.17308,0.98339
6.48,-0.97571,0.1603,0.97882
6.5,-0.96033,0.18715,0.97424
6.52,-0.96452,0.16859,0.96967
6.54,-0.96425,0.18027,0.96509
6.56,-0.95097,0.19173,0.96052
6.58,-0.95774,0.17616,0.95594
6.6,-0.94088,0.18628,0.9494
6.62,-0.94039,0.17698,0.94221
6.64,-0.9397,0.17637,0.93501
6.66,-0.93357,0.1667,0.92782
6.68,-0.92009,0.18111,0.92063
6.7,-0.93707,0.19745,0.91343
6.72,-0.94091,0.1797,0.90598
6.74,-0.92799,0.18846,0.89638
6.76,-0.92857,0.18403,0.88678
6.78,-0.91199,0.18517,0.87718
6.8,-0.88813,0.18679,0.86758
6.82,-0.91765,0.17596,0.85797
6.84,-0.90219,0.17181,0.84837
6.86,-0.90415,0.17668,0.83774
6.88,-0.89934,0.17554,0.8259
6.9,-0.88451,0.18887,0.81406
6.92,-0.87989,0.17536,0.80222
6.94,-0.8747,0.15767,0.79038
6.96,-0.88774,0.16998,0.77854
6.98,-0.8705,0.16414,0.7667
7,-0.8898,0.18998,0.7532
7.02,-0.88709,0.17647,0.73934
7.04,-0.85849,0.16814,0.72547
7.06,-0.86337,0.1683,0.7116
7.08,-0.85709,0.1517,0.69773
7.1,-0.85846,0.15646,0.68387
7.12,-0.86581,0.15085,0.66966
7.14,-0.86372,0.15136,0.65385
7.16,-0.85854,0.15156,0.63803
7.18,-0.83291,0.14165,0.62222
7.2,-0.83463,0.13554,0.60641
7.22,-0.84511,0.12651,0.59059
7.24,-0.82677,0.13915,0.57478
7.26,-0.84487,0.11413,0.55897
7.28,-0.84881,0.12093,0.54284
7.3,-0.84336,0.11609,0.52528
7.32,-0.82459,0.12151,0.50773
7.34,-0.83559,0.11077,0.49017
7.36,-0.82691,0.10024,0.47262
7.38,-0.8211,0.096499,0.45506
7.4,-0.82268,0.089832,0.4375
7.42,-0.80547,0.090482,0.41995
7.44,-0.81889,0.090359,0.40216
7.46,-0.80184,0.083377,0.38331
7.48,-0.80345,0.088834,0.36446
7.5,-0.80879,0.078168,0.34561
7.52,-0.79656,0.056046,0.32675
7.54,-0.79032,0.070841,0.3079
7.56,-0.82531,0.061808,0.28905
7.58,-0.80336,0.066405,0.2702
7.6,-0.81739,0.038987,0.2512
7.62,-0.82366,0.040242,0.23154
7.64,-0.78655,0.05331,0.21187
7.66,-0.80405,0.036957,0.19221
7.68,-0.80347,0.029209,0.17255
7.7,-0.78643,0.014278,0.15288
7.72,-0.79732,0.018139,0.13322
7.74,-0.7975,0.013099,0.11355
7.76,-0.80527,0.012838,0.093831
7.78,-0.79128,0.0028203,0.073859
7.8,-0.80351,-0.0059167,0.053886
7.82,-0.80749,-0.042308,0.033914
7.84,-0.81492,-0.01701,0.013941
7.86,-0.80245,-0.019839,-0.0060312
7.88,-0.79214,-0.016753,-0.026004
7.9,-0.81856,-0.052314,-0.045976
7.92,-0.80155,-0.033444,-0.065949
7.94,-0.80862,-0.040097,-0.085862
7.96,-0.82073,-0.041266,-0.10554
7.98,-0.79937,-0.060491,-0.12522
8,-0.81151,-0.064256,-0.1449
8.02,-0.81251,-0.055837,-0.16458
8.04,-0.8084,-0.076432,-0.18426
8.06,-0.8179,-0.099383,-0.20393
8.08,-0.82957,-0.078039,-0.22361
8.1,-0.82808,-0.069723,-0.24329
8.12,-0.8109,-0.113,-0.26277
8.14,-0.8224,-0.11429,-0.28152
8.16,-0.81639,-0.1226,-0.30028
8.18,-0.82453,-0.11539,-0.31903
8.2,-0.81002,-0.1202,-0.33778
8.22,-0.84721,-0.13315,-0.35653
8.24,-0.83138,-0.1276,-0.37528
8.26,-0.8513,-0.12024,-0.39403
8.28,-0.82468,-0.14398,-0.41278
8.3,-0.83819,-0.14694,-0.43119
8.32,-0.85457,-0.14818,-0.44841
8.34,-0.8421,-0.1353,-0.46563
8.36,-0.85207,-0.16931,-0.48284
8.38,-0.86914,-0.1605,-0.50006
8.4,-0.85319,-0.1803,-0.51728
8.42,-0.862,-0.17945,-0.5345
8.44,-0.88038,-0.16218,-0.55172
8.46,-0.89009,-0.16761,-0.56893
8.48,-0.88248,-0.18729,-0.58567
8.5,-0.86912,-0.19348,-0.6008
8.52,-0.89189,-0.20068,-0.61593
8.54,-0.87531,-0.21729,-0.63106
8.56,-0.89621,-0.20298,-0.64619
8.58,-0.88441,-0.23133,-0.66132
8.6,-0.90206,-0.24276,-0.67645
8.62,-0.88737,-0.23316,-0.69158
8.64,-0.89394,-0.23967,-0.70671
8.66,-0.93329,-0.24288,-0.72121
8.68,-0.91512,-0.25196,-0.73377
8.7,-0.91702,-0.26933,-0.74632
8.72,-0.93695,-0.27442,-0.75888
8.74,-0.93241,-0.25758,-0.77143
8.76,-0.92574,-0.25297,-0.78399
8.78,-0.9473,-0.25575,-0.79654
8.8,-0.93014,-0.25064,-0.8091
8.82,-0.95514,-0.265,-0.82165
8.84,-0.9497,-0.25914,-0.83345
8.86,-0.98677,-0.27425,-0.84303
8.88,-0.97014,-0.27051,-0.8526
8.9,-0.97187,-0.27017,-0.86218
8.92,-0.99168,-0.27878,-0.87175
8.94,-0.98783,-0.29327,-0.88133
8.96,-0.98121,-0.28723,-0.8909
8.98,-1.0011,-0.30246,-0.90048
9,-1.0055,-0.29014,-0.91005
9.02,-1.0008,-0.31204,-0.91876
9.04,-1.0237,-0.31141,-0.92504
9.06,-1.0226,-0.31288,-0.93133
9.08,-1.0263,-0.3064,-0.93762
9.1,-1.0309,-0.30209,-0.9439
9.12,-1.0403,-0.29603,-0.95019
9.14,-1.0446,-0.31968,-0.95647
9.16,-1.0587,-0.29936,-0.96276
9.18,-1.0616,-0.30944,-0.96904
9.2,-1.0719,-0.31214,-0.97435
9.22,-1.0545,-0.31129,-0.97708
9.24,-1.0701,-0.32209,-0.9798
9.26,-1.0872,-0.30567,-0.98252
9.28,-1.0974,-0.307,-0.98525
9.3,-1.0971,-0.28868,-0.98797
9.32,-1.0806,-0.31517,-0.99069
9.34,-1.1116,-0.30136,-0.99341
9.36,-1.1102,-0.29719,-0.99614
9.38,-1.1261,-0.31117,-0.99886
9.4,-1.1245,-0.30825,-0.99814
9.42,-1.1377,-0.3176,-0.99713
9.44,-1.1503,-0.30076,-0.99613
9.46,-1.1447,-0.27554,-0.99513
9.48,-1.1541,-0.28017,-0.99413
9.5,-1.1513,-0.29759,-0.99313
9.52,-1.1475,-0.28672,-0.99212
9.54,-1.1681,-0.2878,-0.99112
9.56,-1.1889,-0.25814,-0.99012
9.58,-1.1991,-0.27614,-0.98699
9.6,-1.1812,-0.26299,-0.9823
9.62,-1.1853,-0.2513,-0.9776
9.64,-1.1877,-0.24826,-0.97291
9.66,-1.1938,-0.25883,-0.96822
9.68,-1.2142,-0.23603,-0.96353
9.7,-1.2118,-0.22516,-0.95883
9.72,-1.2202,-0.22421,-0.95414
9.74,-1.2208,-0.23648,-0.94945
9.76,-1.2431,-0.22393,-0.94395
9.78,-1.2135,-0.20955,-0.93573
9.8,-1.2392,-0.19428,-0.92752
9.82,-1.2449,-0.20282,-0.9193
9.84,-1.2519,-0.17787,-0.91108
9.86,-1.2439,-0.18154,-0.90286
9.88,-1.2477,-0.17785,-0.89464
9.9,-1.2405,-0.15141,-0.88642
9.92,-1.2696,-0.13624,-0.8782
9.94,-1.2439,-0.12799,-0.86998
9.96,-1.2689,-0.12442,-0.85934
9.98,-1.2603,-0.11161,-0.84837
10,-1.2732,-0.105,-0.8374
10.02,-1.2741,-0.090319,-0.82643
10.04,-1.2572,-0.08825,-0.81546
10.06,-1.2857,-0.081439,-0.80448
10.08,-1.2823,-0.069869,-0.79244
10.1,-1.248,-0.049293,-0.77944
10.12,-1.2715,-0.049459,-0.76644
10.14,-1.2936,-0.018116,-0.75344
10.16,-1.2619,-0.042673,-0.74044
10.18,-1.2783,-0.018415,-0.72744
10.2,-1.2815,-0.020631,-0.71411
10.22,-1.2799,0.0059032,-0.69929
10.24,-1.2806,0.026713,-0.68448
10.26,-1.2603,0.024846,-0.66966
10.28,-1.2634,0.025808,-0.65484
10.3,-1.2731,0.04488,-0.64003
10.32,-1.2604,0.064557,-0.62521
10.34,-1.2685,0.085755,-0.60908
10.36,-1.2765,0.10332,-0.59268
10.38,-1.254,0.10842,-0.57629
10.4,-1.2711,0.10003,-0.55989
10.42,-1.2655,0.13098,-0.54349
10.44,-1.2607,0.15107,-0.5271
10.46,-1.247,0.14499,-0.51006
10.48,-1.2641,0.14586,-0.49235
10.5,-1.27,0.17007,-0.47464
10.52,-1.2426,0.18279,-0.45693
10.54,-1.2456,0.1999,-0.43922
10.56,-1.2307,0.20136,-0.42151
10.58,-1.2237,0.20306,-0.40365
10.6,-1.2413,0.23609,-0.38491
10.62,-1.2273,0.22123,-0.36617
10.64,-1.2109,0.24784,-0.34743
10.66,-1.2289,0.24388,-0.32869
10.68,-1.2232,0.24473,-0.30995
10.7,-1.1992,0.26835,-0.2912
10.72,-1.1879,0.2786,-0.27189
10.74,-1.193,0.27147,-0.25242
10.76,-1.1826,0.29685,-0.23295
10.78,-1.1823,0.2702,-0.21348
10.8,-1.1739,0.29535,-0.19401
10.82,-1.1713,0.29253,-0.17454
10.84,-1.19,0.31068,-0.15489
10.86,-1.1509,0.30076,-0.135
10.88,-1.1457,0.30512,-0.11512
10.9,-1.1359,0.32915,-0.095231
10.92,-1.1316,0.33045,-0.075346
10.94,-1.1298,0.32632,-0.055461
10.96,-1.1401,0.32548,-0.035567
10.98,-1.1407,0.33947,-0.015584
11,-1.1243,0.36116,0.0043989
11.02,-1.0953,0.3576,0.024382
11.04,-1.0947,0.34962,0.044365
11.06,-1.0967,0.36017,0.064348
11.08,-1.0771,0.36204,0.084311
11.1,-1.0946,0.38012,0.1041
11.12,-1.0715,0.36768,0.12388
11.14,-1.0649,0.37731,0.14367
11.16,-1.0575,0.3823,0.16346
11.18,-1.0661,0.36304,0.18324
11.2,-1.0398,0.37523,0.20297
11.22,-1.0332,0.38714,0.22228
11.24,-1.0222,0.37697,0.24158
11.26,-1.0197,0.37922,0.26089
11.28,-1.0019,0.3755,0.2802
11.3,-1.0011,0.37946,0.2995
11.32,-1.0014,0.37493,0.31871
11.34,-0.98733,0.36906,0.33726
11.36,-0.96219,0.37079,0.35581
11.38,-0.964,0.35843,0.37436
11.4,-0.95152,0.36163,0.39291
11.42,-0.94089,0.36094,0.41146
11.44,-0.94208,0.36453,0.42985
11.46,-0.92823,0.37438,0.44727
11.48,-0.92854,0.37504,0.46469
11.5,-0.94929,0.35713,0.48211
11.52,-0.93058,0.37688,0.49952
11.54,-0.90762,0.35955,0.51694
11.56,-0.90985,0.3565,0.53436
11.58,-0.89072,0.34224,0.55165
11.6,-0.88291,0.34113,0.56752
11.62,-0.88525,0.34648,0.58339
11.64,-0.8916,0.33525,0.59926
11.66,-0.85154,0.34254,0.61513
11.68,-0.85259,0.35016,0.63099
11.7,-0.85859,0.35314,0.64686
11.72,-0.83529,0.33662,0.66268
11.74,-0.84733,0.33818,0.67668
11.76,-0.83883,0.3166,0.69068
11.78,-0.84946,0.31554,0.70469
11.8,-0.83389,0.32204,0.71869
11.82,-0.82795,0.3126,0.73269
11.84,-0.81773,0.29145,0.74669
11.86,-0.81591,0.30186,0.76069
11.88,-0.80778,0.28703,0.77261
11.9,-0.81109,0.27671,0.78447
11.92,-0.7979,0.28208,0.79633
11.94,-0.79169,0.26091,0.80819
11.96,-0.8001,0.27265,0.82004
11.98,-0.76516,0.26095,0.8319
12,-0.77417,0.26527,0.84376
12.02,-0.76112,0.25514,0.85297
12.04,-0.75432,0.25883,0.86193
12.06,-0.76693,0.24296,0.8709
12.08,-0.7516,0.23734,0.87987
12.1,-0.74139,0.24769,0.88884
12.12,-0.72633,0.23567,0.8978
12.14,-0.74764,0.23026,0.90677
12.16,-0.72743,0.22203,0.91574
12.18,-0.72232,0.19119,0.92471
12.2,-0.70838,0.20476,0.93359
12.22,-0.71227,0.18517,0.93888
12.24,-0.71473,0.182,0.94416
12.26,-0.70257,0.17961,0.94945
12.28,-0.70896,0.20277,0.95473
12.3,-0.69843,0.16538,0.96002
12.32,-0.71325,0.16547,0.9653
12.34,-0.70007,0.16256,0.97058
12.36,-0.68555,0.17234,0.97587
12.38,-0.67573,0.13824,0.98115
12.4,-0.68249,0.16142,0.98595
12.42,-0.68621,0.14223,0.98734
12.44,-0.68065,0.14504,0.98874
12.46,-0.67372,0.14651,0.99013
12.48,-0.67736,0.11603,0.99153
12.5,-0.6699,0.11617,0.99292
12.52,-0.67809,0.11679,0.99432
12.54,-0.6708,0.089753,0.99571
12.56,-0.67079,0.087202,0.99711
12.58,-0.65184,0.10681,0.99851
12.6,-0.65257,0.088579,0.99899
12.62,-0.66455,0.096664,0.99644
12.64,-0.67303,0.067538,0.99389
12.66,-0.65317,0.067666,0.99135
12.68,-0.66281,0.059992,0.9888
12.7,-0.65912,0.06613,0.98625
12.72,-0.64742,0.047168,0.9837
12.74,-0.65359,0.057086,0.98115
12.76,-0.65224,0.035247,0.9786
12.78,-0.64706,0.033954,0.97606
12.8,-0.64031,0.019847,0.97207
12.82,-0.64234,0.012178,0.96525
12.84,-0.6517,0.020469,0.95842
12.86,-0.63399,0.0086525,0.95159
12.88,-0.66179,0.0061314,0.94476
12.9,-0.65647,0.00029748,0.93793
12.92,-0.64701,0.0047687,0.93111
12.94,-0.64896,-0.015388,0.92428
12.96,-0.66011,-0.015853,0.91745
12.98,-0.65911,0.0027758,0.91062
13,-0.65101,-0.018836,0.9038
13.02,-0.6504,-0.020065,0.89697
13.04,-0.66897,-0.039903,0.88972
13.06,-0.66453,-0.039011,0.87855
13.08,-0.64656,-0.050143,0.86739
13.1,-0.66681,-0.060994,0.85622
13.12,-0.65089,-0.052377,0.84505
13.14,-0.65513,-0.064705,0.83388
13.16,-0.65537,-0.084779,0.82272
13.18,-0.66465,-0.096966,0.81155
13.2,-0.65242,-0.089024,0.80038
13.22,-0.67992,-0.10239,0.78922
13.24,-0.66956,-0.10603,0.77805
13.26,-0.66666,-0.11839,0.76688
13.28,-0.66348,-0.12016,0.75572
13.3,-0.66963,-0.12611,0.74139
13.32,-0.69221,-0.11951,0.72655
13.34,-0.68179,-0.12622,0.71171
13.36,-0.68824,-0.14213,0.69687
13.38,-0.70388,-0.14608,0.68203
